index,name,duration_ms,popularity,num_markets,album,disc_number,is_explicit,track_number,release_date,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,lyrics,region
0,Wake Up Mr. West,41066,48,79,Late Registration,1,TRUE,1,9/30/2005,Kanye West,0.685,0.29,10,-9.689,1,0.948,0.811,0,0.0639,0.634,82.598,5,"[Produced by Kanye West]

[Skit]
Oh, ho-ho-ho!
I knew I was gon' see, I knew I was gon' see you again! Knew I was gon' see you again!
Where your goddamn book bag at?
Always carryin' that lil' book bag, nobody wants to see that!
Goddamn 4th grader, sit your ass down!
He wanna play it again like he got somethin' else to do
You ain't got somethin' else to do!
You ain't doin' nothin' wit' your life, notin' wit' your life!
You think this is?
You better look at me when I'm talkin' to you!
You think this shit easy, don't you?
You think this is promised!
Well ain't nothin' promised to you!
Look at my face, do I got a promised face?
Does it look like I promised you anything?
Kanye, nigga-is you snorin' in my class?
Wake up Mr. West!",midwest
1,Heard 'Em Say,203733,62,79,Late Registration,1,TRUE,2,9/30/2005,Kanye West,0.736,0.702,7,-8.437,0,0.181,0.055,0.0394,0.124,0.569,94.857,4,"[Produced by Kanye West and Jon Brion]

[Intro]
Wake up Mr. West - Mr. West - Mr. West...
Uh, yea, uh, yea, uh, yea

[Verse 1: Kanye West]
And I heard 'em say, nothing's ever promised tomorrow today
From the Chi, like Tim it's a harder way
So this is in the name of love like Robert say
Before you ask me to go get a job today
Can I at least get a raise of the minimum wage?
And I know that the government administer AIDS
So I guess we just pray like the minister say
Allāhu Akbar and throw in some hot cars
Things we see on the screen that's not ours
But these niggas from the hood so these dreams not far
Where I'm from the dope boys is the rock stars
But they can't cop cars without seeing cop cars
I guess they want us all behind bars - I know it

[Hook: Kanye West & Adam Levine]
Uh, and I heard 'em say (Ooh), nothing's ever promised tomorrow today
And I heard 'em say
Nothing's ever promised tomorrow today (Nothing's ever promised tomorrow today)
But we'll a find a way
And nothing last forever but be honest babe
It hurts but it may be the only way

[Verse 2: Kanye West]
They say people in your life are seasons
And anything that happen is for a reason
And niggas gun clapping and keep to squeezing
And Gran keep praying and keep believing
In Jesus, and one day that you see him
'Til then walk in his footsteps and try to be him
The devil is alive I feel him breathin
Claiming money is the key, so keep on dreamin
And put them lottery tickets just to tease us
My Aunt Pam can't put them cigarettes down
So now my little cousin smokin them cigarettes now
His job try to claim that he too niggerish now
Is it cause his skin blacker than licorice now?
I can't figure it out, I'm sick of it now

[Hook: Kanye West & Adam Levine]
Uh, and I heard 'em say (Ooh), nothing's ever promised tomorrow today
And I heard 'em say
Nothing's ever promised tomorrow today (Nothing's ever promised tomorrow today)
But we'll a find a way
And nothing last forever but be honest babe
It hurts but it may be the only way

[Post-Hook: Adam Levine]
With every worthless word we get more far away
And nothing's ever promised tomorrow today
And nothing last forever but be honest babe
It hurts but it may be the only way
Oohh, Oohh, Oohh, Oohh

[Outro: Kanye West]
Uh, yea, uh, yea, uh, yea",midwest
2,Touch The Sky,235500,66,79,Late Registration,1,TRUE,3,9/30/2005,Kanye West,0.597,0.848,9,-4.835,1,0.355,0.0158,0,0.374,0.545,106.302,4,"[Produced by Just Blaze]

[Hook: Kanye West]
I gotta testify
Come up in the spot lookin' extra fly
'Fore the day I die, I'ma touch the sky
Gotta testify
Come up in the spot lookin' extra fly
'Fore the day I die, I'ma touch the sky

[Verse 1: Kanye West]
Back when they thought pink Polos would hurt the Roc
Before Cam got the shit to pop
The doors was closed
I felt like Bad Boy's street team: I couldn't work the locks
Now let's go, take 'em back to the plan
Me and my momma hopped in that U-Haul van
Any pessimists, I ain't talk to them
Plus I ain't have no phone in my apart-a-ment
Let's take 'em back to the club
Least about an hour I stand on line
I just wanted to dance, I went to Jacob an hour
After I got my advance, I just wanted to shine
Jay favorite line: ""Dawg, in due time!""
Now he look at me, like, ""Damn, dawg! You where I am!""
A hip-hop legend
I think I died in that accident, ‘cause this must be Heaven

[Hook: Kanye West]
I gotta testify
Come up in the spot lookin' extra fly
'Fore the day I die, I'ma touch the sky
Gotta testify
Come up in the spot lookin' extra fly
'Fore the day I die, I'ma touch the sky

[Post-Hook: Kanye West]
Now let's take them hi-ah-igh-igh-igh-ighhhh
(Top of the world, baby, top top of the world!)
A-la-la-la-lah-la-lahhhhh
(Top of the world, baby, on top of the world!)

[Verse 2: Kanye West]
Back when Gucci was the shit to rock
Back when Slick Rick got the shit to pop
I'd do anything to say I got it
Damn, them new loafers hurt my pocket
Before anybody wanted K. West beats
Me and my girl split the buffet at KFC
Dog, I was havin' nervous breakdowns
Like ""Man, these niggas that much better than me?""
Baby, I'm goin' on an aeroplane
And I don't know if I'll be back again
Sure enough, I sent the plane tickets
But when she came to kick it, things became different
Any girl I cheated on, sheets I skeeted on
Couldn't keep it at home, thought I needed a Nia Long
I'm tryin' to right my wrongs
But it's funny them same wrongs helped me write this song

[Hook 2: Kanye West]
I gotta testify
Come up in the spot lookin' extra fly
'Fore the day you die, you gon' touch the sky
You gon' touch the sky, baby girl, testify
Come up in the spot lookin' extra fly
'Fore the day you die, you gon' touch the sky

[Verse 3: Lupe Fiasco]
Yes, yes, yes, guess who's on third?
Lupe steal like Lupin the 3rd
Here like ear 'til I'm beer on the curb
Peachfuzz buzz but beard on the verge
Let's slow it down like we're on the syrup
Bottle-shaped body like Mrs. Butterworth
But, before you say another word
I'm back on the block like I'm layin' on the street
I'm tryna stop lyin' like I'm Mumm-Ra
But I'm not lyin' when I'm layin' on the beat, en garde
Or touché, Lupe cool as the unthawed
But I still feel possessed as a gun charge
Come as correct as a porn star
In a fresh pair steps in my best foreign car
So, I represent the first
Now let me end my verse right where the horns are, like uh

[Hook 2: Kanye West]
I gotta testify
Come up in the spot lookin' extra fly
'Fore the day you die, you gon' touch the sky
You gon' touch the sky, baby girl, testify
Come up in the spot lookin' extra fly
'Fore the day you die, you gon' touch the sky

[Outro: Kanye West]
We back at home, baby!
Sky high, I’m, I’m sky high!
I’m, I’m sky high!
I’m, I’m sky high!
I’m, I’m sky high!
I’m, I’m sky high!
Sky, sky high! I’m, I’m sky high!
Yeah, keep it rollin'!
Yeah, uh, feels good to be home, baby!
Feels good to be home!",midwest
3,Gold Digger,207626,77,79,Late Registration,1,TRUE,4,9/30/2005,Kanye West,0.638,0.699,1,-5.54,0,0.384,0.0223,0,0.0917,0.66,92.939,4,"[Produced by Kanye West and Jon Brion]

[Intro: Jamie Foxx]
She take my money when I'm in need
Yeah, she's a triflin' friend indeed
Oh, she's a gold digger
Way over town that digs on me

[Hook: Kanye West & (Jamie Foxx)]
(She give me money) Now, I ain't sayin' she a gold digger
(When I'm in need) But she ain't messin' with no broke niggas
(She give me money) Now, I ain't sayin' she a gold digger
(When I'm in need) But she ain't messin' with no broke niggas
(I gotta leave) Get down girl, go 'head, get down
(I gotta leave) Get down girl, go 'head, get down
(I gotta leave) Get down girl, go 'head, get down
(I gotta leave) Get down girl, go 'head

[Verse 1: Kanye West]
Cutie the bomb, met her at a beauty salon
With a baby Louis Vuitton under her underarm
She said: ""I can tell you rock, I can tell by your charm
Far as girls, you got a flock
I can tell by your charm and your arm""
But I'm lookin' for the one, have you seen her?
My psychic told me she'll have a ass like Serena
Trina, Jennifer Lopez, four kids
And I gotta take all they bad asses to ShowBiz?
Okay, get your kids, but then they got their friends
I pulled up in the Benz, they all got up in
We all went to din' and then I had to pay
If you fuckin' with this girl, then you better be paid
You know why? It take too much to touch her
From what I heard she got a baby by Busta
My best friend said she used to fuck with Usher
I don't care what none of y'all say, I still love her

[Hook: Kanye West & (Jamie Foxx)]
(She give me money) Now, I ain't sayin' she a gold digger
(When I'm in need) But she ain't messin' with no broke niggas
(She give me money) Now, I ain't sayin' she a gold digger
(When I'm in need) But she ain't messin' with no broke niggas
(I gotta leave) Get down girl, go 'head, get down
(I gotta leave) Get down girl, go 'head, get down
(I gotta leave) Get down girl, go 'head, get down
(I gotta leave) Get down girl, go 'head

[Verse 2: Kanye West]
Eighteen years, eighteen years
She got one of your kids, got you for eighteen years
I know somebody payin' child support for one of his kids
His baby mama car and crib is bigger than his
You will see him on TV any given Sunday
Win the Super Bowl and drive off in a Hyundai
She was supposed to buy your shorty Tyco with your money
She went to the doctor, got lipo with your money
She walkin' around lookin' like Michael with your money
Shoulda got that insured, Geico for your money
If you ain't no punk
Holla, ""We want prenup! We want prenup!"" (Yeah!)
It's somethin' that you need to have
‘Cause when she leave yo' ass, she gon' leave with half
Eighteen years, eighteen years
And on the 18th birthday, he found out it wasn't his?

[Hook: Kanye West & (Jamie Foxx)]
(She give me money) Now, I ain't sayin' she a gold digger
(When I'm in need) But she ain't messin' with no broke niggas
(She give me money) Now, I ain't sayin' she a gold digger
(When I'm in need) But she ain't messin' with no broke niggas
(I gotta leave) Get down girl, go 'head, get down
(I gotta leave) Get down girl, go 'head, get down
(I gotta leave) Get down girl, go 'head, get down
(I gotta leave) Get down girl, go 'head

[Verse 3: Kanye West]
Now, I ain't sayin' you a gold digger, you got needs
You don't want a dude to smoke, but he can't buy weed
You go out to eat, he can't pay, y'all can't leave
There's dishes in the back, he gotta roll up his sleeves
But while y'all washin', watch him
He gon' make it to a Benz out of that Datsun
He got that ambition, baby, look at his eyes
This week he moppin' floors, next week it's the fries
So stick by his side
I know there's dudes ballin', and yeah, that's nice
And they gonna keep callin' and tryin', but you stay right, girl
And when you get on, he'll leave yo' ass for a white girl

[Hook: Kanye West & (Jamie Foxx)]
(I gotta leave) Get down girl, go 'head, get down
(I gotta leave) Get down girl, go 'head, get down
(I gotta leave) Get down girl, go 'head, get down
(I gotta leave) Get down girl, go 'head

[Outro: Kanye West]
Let me hear that back",midwest
5,Drive Slow,272226,57,79,Late Registration,1,TRUE,6,9/30/2005,Kanye West,0.76,0.595,6,-8.198,1,0.212,0.032,1.30E-05,0.315,0.476,87.992,4,"[Produced by Kanye West]

[Chorus: Kanye West]
Drive slow, homie
Drive slow, homie
You never know, homie, might meet some hoes, homie
You need to pump your brakes and drive slow, homie

[Verse 1: Kanye West]
My homie Mali used to stay at 79th and May
One of my best friends from back in the day
Down the street from Calumet, a school full of Stones
He nicknamed me K-Rock so they would leave me alone
Bulls jacket with his hat broke way off
And walked around the mall with his radio face off
Plus he had the spinner from his Daytons in his hand
Keys in his hand, reason again to let you know he's the man
Back when we rocked Ellesses, he had dreams of Caprices
Drove by the teachers, even more by polices
How'd he get the cash? The day his father passed away
Left him with a lil' somethin', sixteen, he was stuntin'
Al B. Sure nigga with the hair all wavy
Hit Lake Shore, girls go all crazy
Hit the freeway, go at least 'bout eighty
Boned so much that summer, even had him a baby
See back-back then-then, if you had a car
You was the Chi-Town version of Baby
And I was just a virgin, a baby
One of the reasons I looked up to him crazy
I used to love to play my demo tape when the system yanked
Felt like I was almost signed when the shit got cranked
We'd take a Saturday and just circle the mall
They had they Lincolns and Auroras, we was hurtin' 'em all
With the girls a lot of flirtin' involved, but dog
Fuck all that flirtin', I'm tryin' to get in some drawers
So put me on with these hoes, homie
He told me don't rush to get grown, drive slow, homie

[Chorus: Kanye West]
Drive slow, homie
Drive slow
You never know, homie, about these hoes, homie
You need to pump your brakes and drive slow, homie

[Verse 2: Paul Wall]
What it do? I'm posted up in the parking lot, my trunk waving
The candy gloss is immaculate, it's simply amazing
Them elbows pokin' wide on that candy 'Lac
Trunk open, screens on, neons lit with fifth relaxed
I'm on a mission for dime-pieces and sexy ladies
Allow me to introduce you to my CL Mercedes
It's a star-studded event when I valet park
Open up my mouth and sunlight illuminates the dark
You see them fours crawling? You see them screens falling?
The disco ball in my mouth insinuates I'm ballin'
I'm leaning on the switch, sitting crooked in my slab
But I could still catch boppers if I drove a cab
A young Houston hardhitter all about the scrilla
Ridin' something candy-coated, crawling like a caterpillar
I'm tipping on them fours, I'm jamming on that Screw
I'm looking for them hoes, baby, what it do? Drive slow, homie

[Chorus: Kanye West & GLC]
Turn your hazard lights on when you see them hoes
Drive slow, homie
If you're riding around the city with nowhere to go
Drive slow, homie
Live today, cause tomorrow, man, you never know
You never know, homie, might meet some hoes, homie
You need to pump your brakes and drive slow, homie

[Verse 3: GLC & Kanye West]
My car's like the movie, my car's like the crib
I got more TVs in here than where I live
And that don't make no sense, but baby, I'm the shit
And everything I flip, you know it's something serious
I got the custom grill, I got the Brabus rims
I got the baller genetics, baby this evidence
You see a player flicking, and how you ain't convinced
That you should go on and kiss it, just a lil bit (just a lil bit)
I got my custom kicks, I got my Jesus chain
My canaries is gleamin' through my angel wings
They see me, hoes actin like they seen a king
With that mean lean, smoking on that finest Cali green
My woodgrain oak, I'm ridin on Vogues
My cylinder quiet, like tip-toes
I sold O's, and this I know
When you see them hoes, lil' homie, drive slow

[Chorus]
Drive slow, homie
Drive slow, homie
You never know, homie, might meet some hoes, homie
You need to pump your brakes and drive slow, homie
Drive slow, homie",midwest
6,My Way Home,103373,50,79,Late Registration,1,TRUE,7,9/30/2005,Kanye West,0.592,0.588,8,-10.474,1,0.0388,0.342,1.29E-06,0.0958,0.758,86.813,4,"[Produced by Kanye West]

[Verse: Common]
Yeah
They say home is where the hate is, my dome is where fate is
I stroll where souls get lost like Vegas
Seen through the eyes of rebel glasses
Pray to God that my arms reach the masses
The young smoke grass in grassless jungles
Rubber band together in cashless bundles
We wear strugglin chains, divided only hustle remains
Makin sense of it we hustle for change
Revolution ain't a game it's another name, for life fightin
Someone to stay in they corner like Mike Tyson
Hypes fightin for hits to heighten they hell
Don't he know he could only get as high as he fell?
Show money becomes bail, relationships become jail
Children are unheld
I wish love was for sale, ""Behold the Pale - Horse""
Got me trapped like R. Kel', I bail and it -

[Outro: Gil Scott-Heron]
""Might not be such a bad idea if I never
Never went home again
I'm on my way home
I left three days ago, but no one seems to know I'm gone
Home is where the hatred is; home is filled with pain and it
Might not be such a bad idea if I never
Never went home again""",midwest
7,Crack Music,269750,51,79,Late Registration,1,TRUE,8,9/30/2005,Kanye West,0.738,0.714,11,-6.265,0,0.238,0.0117,0.000278,0.422,0.58,168.105,5,"[Produced by Kanye West & Jon Brion]

[Chorus: Kanye West & The Game]
That's that crack music nigga
That real black music nigga
(La la la la la la la lah, la la la la la lah)
That's that crack music nigga
That real black music nigga
(La la la la la la la lah, la la la la la lah)

[Verse 1: Kanye West]
How we stop the Black Panthers?
Ronald Reagan cooked up an answer
You hear that? What Gil Scott was hearin'
When our heroes or heroines got hooked on heroin
Crack raised the murder rate in D.C. and Maryland
We invested in that, it's like we got Merrill lynched
And we been hangin' from the same tree ever since
Sometimes I feel the music is the only medicine
So we, cook it, cut it, measure it, bag it
Sell it, the fiends cop it, nowadays they can't tell if
That's that good shit, we ain't sure man
Put the CD on your tongue, yeah that's pure man

[Chorus: Kanye West & The Game]
That's that crack music nigga
That real black music nigga
(La la la la la la la lah, la la la la la lah)
That's that crack music nigga
That real black music nigga
(La la la la la la la lah, la la la la la lah)

[Verse 2: Kanye West]
From the place where the father's gone
The mothers is hardly home
And the Madigan's lock us up in the Audy Home
How the Mexicans say, we just tryin' to party holmes
They wanna pack us all in a box like styrofoam
Who gave Saddam anthrax?
George Bush got the answers
Back in the hood it's a different type of chemical
Arm & Hammer baking soda raised they own quota
Right when our soldiers, ran for the stove 'cause
'Cause, dreams of being Hova
Went from bein' a broke man to bein' a dopeman
To bein' the President, look there's hope man
This that inspiration for the Moes and the Folks man
Shorty come and see his momma straight overdosin'
And this is the soundtrack
This the type of music that you make when you 'round that

[Chorus: Kanye West & The Game]
That's that crack music nigga
That real black music nigga
(La la la la la la la lah, la la la la la lah)
That's that crack music nigga
That real black music nigga
(La la la la la la la lah, la la la la la lah)

[Kanye West]
God, how could you let this happen [echoes]

[Chorus: Kanye West & The Game]
That's that crack music, crack music
That real black music, black music
(La la la la la la la lah, la la la la la lah)
That's that crack music nigga
That real black music nigga
(La la la la la la la lah, la la la la la lah)
(La la la la la la la lah, la la la la la lah)
(La la la la la la la lah, la la la la la lah)
That's that crack music, crack music
That real black music, black music
(La la la la la la la lah, la la la la la lah)

[Outro: Malik Yusef]
Our Father, give us this day, our daily bread
Before the feds give us these days and take our daily bread
See I done did all this ol' bullshit
And to atone, I throw a lil' somethin' somethin' on the pulpit
We took that shit, measured it and then cooked that shit
And what we gave back was crack music
And now we ooze it through they nooks and crannies
So our mommas ain't got to be they cooks and nannies
And we gon' repo everything they ever took from granny
Now the former slaves trade hooks for Grammys
This dark diction has become America's addiction
Those who ain't even black use it
We gon' keep baggin' up this here crack music",midwest
8,Roses,245866,54,79,Late Registration,1,TRUE,9,9/30/2005,Kanye West,0.569,0.484,3,-6.95,0,0.128,0.286,5.39E-05,0.109,0.45,96.94,4,"[Produced by Kanye West and Jon Brion]

[Verse 1: Kanye West]
I know it's past visiting hours
But can I please give her these flowers?
The doctor don't wanna take procedures
He claim her heart can't take the anaesthesia
It'll send her body into a seizure
That lil' thing by the hospital bed, it'll stop beepin
Hey, chick, I'm at a loss for words
What do you say at this time? Remember when I was 9?
Tell her everything gon' be fine, but I be lyin'
Her family cryin', they want her to live, and she tryin'
I'm arguin' like what kind of doctor can we fly in
You know the best medicine go to people that's paid
If Magic Johnson got a cure for AIDS
And all the broke motherfuckers passed away
You telling me if my grandma's in the NBA
Right now she'd be okay? But since she
Was just a secretary, worked for the church for 35 years
Things 'sposed to stop right here
My grandfather tryin' to pull it together, he's strong
That's where I get my confidence from
I asked the nurse ""Did you do the research?""
She asked me, ""Can you sign some t-shirts?""
Bitch, is you smokin reefer?
You don't see that we hurt? But still

[Hook: Bill Withers & Tony Williams]
I smile, when Rosie comes to see me
And I can't wait for a sunny day (seeing it through your eyes)
Can't wait for the clouds to break

[Verse 2: Kanye West]
They outside of the emergency room, room
You can feel my heartbeat, beat, beat
If she gon' pull through, we gon' find out soon
But right now she asleep, sleep, sleep
My momma say they say she could pass away any day
Hey chick, what these doctors know anyway?
Let me see the X-rays, I ain't no expert, I'm just hurt
Cousin Kim took off of work
Plus my Aunt Shirley, Aunt Beverly, Aunt Clay and Aunt Jean
So many Aunties we could have an Auntie Team
Feel like Amerie, it's just ""One Thing""
When they said that she made it you see they eyes gleam
I think we at a all-time high
To get there, we run, we fly, we drive
'Cause with my family we know where home is
And so instead of sending flowers, we the roses

[Hook: Bill Withers & Tony Williams]
I smile, when Rosie comes to see me
And I can't wait for a sunny day (seeing it through your eyes)
Can't wait for the clouds to break

[Break: Bill Withers]
Oh, Rosie brings the sunshine, oh

[Hook: Bill Withers & Tony Williams]
I smile, when Rosie comes to see me
And I can't wait for a sunny day (seeing it through your eyes)
Can't wait for the clouds to break

[Hook: Bill Withers & Patti LaBelle]
I, smile, when Rosie come to see me
And I'm sad, when Rosie goes away
Oh Rosie brings the sunshine (say)

[Outro: Patti LaBelle]
Can't wait, I can't wait, no
Can't wait, I can't wait, no
Can't wait, I, can't wait
No, can't wait, for, for a sunny day
Momma can't wait, for the clouds to break
Mm mmm mm mm-mm mm-mm
Oh oh oh oh no no, say
Tellin' you the truth now
Said I can't wait, uh-uh
I won't wait, no",midwest
9,Bring Me Down,198973,49,79,Late Registration,1,TRUE,10,9/30/2005,Kanye West,0.336,0.683,6,-6.82,0,0.151,0.00735,0,0.61,0.392,94.617,4,"[Produced by Kanye West and Jon Brion]

[Hook: Brandy]
I always knew that one day, they'd try to bring me down
Way down, way down
One day, they'd tried to bring me down
Always knew that one day, they'd try to bring me down
Way down, they'd try to bring me down

[Verse: Kanye West]
We gon' to Mass today, we have to pray
Besides what the pastor say, I have to say
Since Pac passed away
Most you rappers don't even deserve a track from me
You see, if you ever wanted to ever be anything
There'd always be somebody that shoot down any dream
There'll always be haters, that's the way it is
Hater niggas marry hater bitches and have hater kids
But they gon' have to take my life 'fore they take my drive
'Cause when I was barely livin', that's what kept me alive
Just the thought that maybe it could be better than what we at at this time
Make it out of this grind, 'fore I'm out of my mind
And get some leeway on the he say she say
Your girl don't like me, how long has she been gay?
Spanish girls say ""Yo, no hablo inglés""
And everybody want to run to me for their single
It's funny how these wack niggas need my help
Wasn't around when I couldn't feed myself
Dawg, if I was you, I wouldn't feel myself
Dawg, if I was you, I'd kill myself
Made a mil' myself and I'm still myself
And I'mma look in the mirror if I need some help
Now I'll speak from the heart, y'all all frontin'
Everybody feel a way about K but at least y'all feel something

[Bridge: Brandy]
What you calling?
I let all in for getting what some get will get ya
What kind of dream we found?
See, I'm often catching crosswinds
Forgetting where the hell I met you
And try to bring me down

[Hook: Brandy]
I always knew that one day, they'd try to bring me down
Way down, way down
One day, they'd tried to bring me down
Always knew that one day, they'd try to bring me down
Way down, they'd try to bring me down",midwest
10,Addiction,267066,52,79,Late Registration,1,TRUE,11,9/30/2005,Kanye West,0.55,0.761,1,-8.224,0,0.187,0.178,0,0.227,0.536,115.085,4,"[Produced by Jon Brion & Kanye West]

[Intro: Etta James]
You make me smile with my heart, ohh

[Hook: Kanye West, Etta James]
Why everything that's supposed to be bad make me feel so good?
Everything they told me not to is exactly what I would
Man, I tried to stop man, I tried the best I could
But You make me smile

[Verse 1: Kanye West, Etta James]
What's your addiction? Is it money? Is it girls? Is it weed?
I've been afflicted by not one, not two, but all three
She's got the same thing, about me, but more, about us
She's coming over, so I guess, that means, I'm her drugs (You make me smile)
Just let me peek now, I mean damn, I'm so curious
She's got a lover, so the lies, and the lust, is a rush
Time's of the essence, I need, you to be spontaneous
Roll up the doja, Henny and Co-Co-Coca-Cola (You make me smile with my heart, ohh)
Then I'm co-coming over cause it's ne-never over

[Hook: Kanye West, Etta James]
Why everything that's supposed to be bad make me feel so good?
Everything they told me not to is exactly what I would
Man, I tried to stop man, I tried the best I could
But You make me smile

[Verse 2: Kanye West, Etta James]
I see the emotion in your eyes, that you, try not to show
We get the closest when you high, or you drunk, or you blown
So I pour the potion, so we could both get high, as we could go
Then I'll get the lotion, and do somethin' to me, when your thighs is exposed (You make me smile)
There's no turning back now, I mean I don't mean to impose
Not now but right now, I need you to undress, and then pose
I'm into that now, catch a vibe, when the doors, get closed
Roll up the doja, Henny and Co-Co-Coca Cola (You make me smile with my heart)
And I keep co-coming over cause it's ne-never over

[Hook: Strings, Etta James]
Why everything that's supposed to be bad make me feel so good?
Everything they told me not to is exactly what I would
Man, I tried to stop man, I tried the best I could
But You make me smile

[Hook: Kanye West, Etta James]
Why everything that's supposed to be bad make me feel so good?
Everything they told me not to is exactly what I would
Man, I tried to stop man, I tried the best I could
But You make me smile

[Outro: Kanye West]
I just wanted to ask you
Just wanted to um, let me, how would I put this uhh
Let's say all your friends, remember the one
You said if you ever she would be the one
Ok, ok, ok (You make me smile with my heart)
Well I was thinking, hypothetically
I mean don't take this seriously
Don't take me: I mean just, uhh, not credibly
I'm feeling incredibly, I mean let it be
I just let it be
I mean you, her and me (You make me smile with my heart)
I mean you, her and me
Maybe, baby, baby
You know I was just kidding
Unless you gon' do it (You make me smile)",midwest
12,Diamonds From Sierra Leone - Remix,233400,57,79,Late Registration,1,TRUE,13,9/30/2005,Kanye West,0.658,0.803,7,-3.742,1,0.258,0.244,0,0.201,0.471,96.808,4,"[Produced by Kanye West, Devo Springsteen and Jon Brion]

[Intro: Shirley Bassey]
Diamonds are forever
They're all I need to please me
They can't stimulate or tease me
They won't leave in the night
Have no fear that they might desert me

[Hook: Kanye West & Shirley Bassey sample]
(Diamonds are forever forever forever)
Throw your diamonds in the sky if you feel the vibe
Diamonds are forever forever forever
The Roc is still alive every time I rhyme
(Forever ever? Forever ever? Ever ever?
Ever ever? Ever ever? Ever ever? Ever ever?)

[Verse 1: Kanye West]
Good mornin', this ain't Vietnam still
People lose hands, legs, arms, for real
Little was known of Sierra Leone
And how it connect to the diamonds we own
When I speak of diamonds in this song
I ain't talkin' about the ones that be glowin'
I'm talkin' about Roc-a-Fella, my home
My chain, these ain't conflict diamonds
Is they, Jacob? Don't lie to me, man
See, a part of me sayin' keep shinin'
How when I know what a blood diamond is?
Though it's thousands of miles away
Sierra Leone connects to what we go through today
Over here it's a drug trade, we die from drugs
Over there they die from what we buy from drugs
The diamonds, the chains, the bracelets, the charmses
I thought my Jesus piece was so harmless
'Til I seen a picture of a shorty armless
And here's the conflict
It's in a black person soul to rock that gold
Spend your whole life tryin' to get that ice
On a Polo rugby, it looks so nice
How can somethin' so wrong make me feel so right?
Right? 'Fore I beat myself up like Ike
You can still throw your Roc-a-Fella diamond tonight, 'cause

[Hook: Kanye West & Shirley Bassey sample]
(Diamonds are forever forever forever)
Throw your diamonds in the sky if you feel the vibe
Diamonds are forever forever forever
The Roc is still alive every time I rhyme
(Forever ever? Forever ever? Ever ever?
Ever ever? Ever ever? Ever ever? Ever ever?)

[Verse 2: Kanye West]
People askin' me is I'm gon' give my chain back
That'll be the same day I give the game back
You know the next question, dawg, ""Yo, where Dame at?""
This track the Indian dance that bring our rain back
""What's up with you and Jay, man? Are y'all okay, man?""

[Verse 3: Jay-Z]
Yup, I got it from here, 'Ye, damn
The chain remains, the gang is intact
The name is mine, I'll take blame for that
The pressure's on, but guess who ain't gonna crack?
Ha ha, pardon me, I had to laugh at that
How could you falter when you're the Rock of Gibraltar?
I had to get off the boat so I could walk on water
This ain't no tall order, this is nothin' to me
Difficult takes a day, impossible takes a week
I do this in my sleep
I sold kilos of coke, I'm guessin' I can sell CD's
I'm not a businessman; I'm a business, man!
Let me handle my business, damn
Kanyeez you got me, Freeway then Foxy
YG's, Teairra Mari, Peedi watch me
Bleek could be one hit away his whole career
As long as I'm alive he's a millionaire
And even if I die he's in my will somewhere
So he could just kick back and chill somewhere
Oh yeah, he don't even have to write rhymes
The Dynasty like my money: last three lifetimes
Shirley Bassey's in the rear
Sayin' exactly what I've been sayin' practically my whole career
The diamond is forever, I've been minin' this forever
Now the Louis Vuitton Don's timin' couldn't be better
People lined up to see the Titanic sinkin'
Instead we rose up from the ash like a phoenix
If you're waitin' for the end of the Dynasty sign
It would seem like forever is a mighty long time
(I'm Young, bitches!) Good night!",midwest
