index,name,duration_ms,popularity,num_markets,album,disc_number,is_explicit,track_number,release_date,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,lyrics,region
17,New York Times,271813,56,79,Born Sinner,1,True,18,2013-06-14,J. Cole,0.365,0.655,8,-6.957,1,0.311,0.291,0.00037,0.164,0.31,171.333,4,"[Intro: J. Cole]
This for all my niggas in the city
But this shit really for Queens though
Really for Queens though, ya know?
Big city of dreams, motivated by schemes
Getting money regiment with my get money regime
Nah mean? yeah

[Verse 1 : J Cole]
New York times, come listen to these New York rhymes
A southern nigga with a New York mind
In the concrete jungle of Queens trying to be Kings
Getting to the money, it seems, by any means
As I, watch it all pan out, try not to stand out
Fish out of water, yet an official reporter
Up here, life is a bitch, I blow a kiss at her daughter
In the city where niggas will leave you shit outta order
So yeah, you heard the news, disturbing news
Shot a brother in the head, thank the lord he ain't dead
Was in a coma for months, eyes ain't opened them once
My nigga visibly stressin', a mess, he smoking his blunt
What could I say, I can't relate to that, all I do is pray for that
This the city of God told me ""Go and make it"" at
I got a date with destiny, I'm running late for that
Grab a paper, hey kid, you gotta pay for that

[Hook: J. Cole & 50 Cent]
The New York Times, yeah
The New York Times
Extra, extra, read all about it
They say you can win anywhere if you can win here
And you ain't been no where if you ain't been here
Hustle hard, yeah it really ain't a game mane
Same places, different faces, on the train mane
New York, New York

[Verse 2 : J Cole]
Hop on the F train, took the express train
Skip that local shit, my vocal sick, that's how success came
Once kings now we pawns in this chess game
Wall street got black slave blood stains
Which means, we built this city
And never got scraps while the devil got fat
In fact, reparations for niggas in desperation
Fuck money, get my kid a real education
Blood money spills, had a real revelation
Southside make you realize there's still segregation
Don't wanna preach I'm just thinking out loud
Sometimes I wanna save the world and I be thinking bout how
My motive, to lead my niggas to paradise
Imagine the world, free from pain
And we no longer scared at night
Far from the crime, the blind leading the blind
We dont make it primetime till we dyin'

[Hook: J. Cole & 50 Cent]
The New York Times
The New York Times, yeah
The New York Times
Extra, extra, read all about it
They say you can win anywhere if you can win here
And you ain't been no where if you ain't been here
Hustle hard, yeah it really ain't a game mane
Same places, different faces, on the train mane
New York, New York

[Verse 3: Bas]
How I go from selling reefer and plates
Till eating steaks with Cole and playing FIFA with Drake
Should've been in the States, property of the Jakes
Now I'm plotting on profits and properties on the lake
Let me properly integrate you to it
Show you how the heads of states and gangsters do it
Them niggas talk a lot of shit but they ain't been through it
I done been up in everything, cars you never seen
Cities you never heard of, from the streets where they murder
Police observe us till they reach the verdict
Kill 'em all, fucking kill 'em all
If you can't send 'em to the pen, send 'em to the morgue
Send 'em to the Lord, fuck it, send his broad
Hundred shots through the dark but they never hit my heart
Nigga, bitch nigga, take a pause
Hundred shots through the dark you can never hit my heart

[Hook: J. Cole & 50 Cent]
The New York Times
The New York Times, yeah
The New York Times
Extra, extra, read all about it
They say you can win anywhere if you can win here
And you ain't been no where if you ain't been here
Hustle hard, yeah it really ain't a game mane
Same places, different faces, on the train mane
New York, New York",south
18,Is She Gon Pop,165400,56,79,Born Sinner,1,True,19,2013-06-14,J. Cole,0.547,0.747,4,-8.597,0,0.351,0.0826,1.48e-05,0.231,0.216,83.295,4,"[Intro]
Yeah
Yeah

[Verse 1]
Art of seduction, hoes jump like Vince Carter
Backstage like they a part of production
We talked about her dreams, you gotta start off with something
Her momma went to college but yet her father was hustling
Found it funny 'cause now they daughter is stuck in
A similar predicament, I'm askin' where her nigga went
She said ""Your guess is good as mine
Dropped outta school now he run the streets like all the time
Left me alone with this baby I don't hear from the nigga
And to keep hundred with you I don't care for the nigga
Well, movin' on
Funny 'cause I only know a couple of your songs but I love when they come on""
Word?

[Hook]
I'll take it, baby I'll take it
Why I'm starin' at you 'cause I'm picturing you naked
Know what's on your mind, embrace it, do not fake it
Tonight is what you make it, take it, do not waste it
Take a shot, you not wasted
[mumbling]
I'm in a small ass town with a superstar chick
This is superstar dick, girl how could you not taste it?

[Verse 2]
That's a little ego—
Tistic, my amigos be hocking in Toledo
Niggas winning off me, it's all G 'cause he know
Bitches can't get the Michael so they settling for Tito
We know, yeah nigga we know
Hot bitch fell in my lap like cappuccino
Niggas so thirsty it irks me
You keep on putting bitches over money but that ain't my cup of tea though
Nah nigga, the game is to get
A bunch of paper just to change your fucking neighbors and shit
I swear if niggas put half of what they put in chasing ass
Into a craft, by now you'd be famous and rich, huh
But I get it, you rather lay with a bitch
While you play with her pussy, and let her play with your dick, huh
She thinking she got a first round pick, huh
She thinking 'bout all the things she can get, huh
She thinking you got a Range for a whip
And a fly ass cribbo, but it's not that simple 'cause
All you got is a phone full of bitches
And they just like her
Meanwhile I'm stacking paper up, my word
Had more hoes coming than a bus driver
Got a full grown woman wanna fuck my word
Wanna ride my nouns, let her suck my verbs
Aye

[Hook]
I'll take it, baby I'll take it
Why I'm starin' at you 'cause I'm picturing you naked
Know what's on your mind, embrace it, do not fake it
Tonight is what you make it, take it, do not waste it
Take a shot, you not wasted
[mumbling]
I'm in a small ass town with a superstar chick
This is superstar dick, girl how could you not taste it?",south
19,Niggaz Know,217240,54,79,Born Sinner,1,True,20,2013-06-14,J. Cole,0.709,0.687,10,-7.394,0,0.174,0.0334,1.7e-06,0.103,0.327,138.046,4,"[Intro]
These niggas know
Huh

[Verse 1]
Armed and dangerous, call the law
Stick to the script, no audible
Country ass nigga with an Audemars
Can't spell the shit but I order more
French hoes treat me like Charles De Gaulle
Get good head on the Autobahn
Hit hood hoes out in Baltimore
Pack the shows like wall to wall, my God
Five steps like Dru Hill
Came home from the first tour, with
Bad credit and a school bill
Middle finger to the bursar
Finally famous but
Ain't too much really change with us
Straight up weed; no angel dust
Label us notorious, that was 9-7
Saw my old teacher and she asked how I'm livin'
You ain't know my shit drop bitch? 9-11
Gettin' more hoes than that nigga John Legend
Gettin' more hoes than that nigga John Legend
Nigga you should too, if you knew
What this game would do to you
Look at all the bullshit I've been through
Better me than you

[Bridge]
I must confess, I copped the chains
I hit the club, I made it rain
I hit the road, I made a name
I came home, I ain't the same
I ain't the same
I ain't the same

[Hook]
Made a mil' off the flow, make sure these niggas know
Made a mil' off the flow, make sure these niggas know

[Verse 2]
These niggas know, boo-ya nigga?
Came through the door like who y'all niggas?
Stole a nigga flow, I could sue y'all niggas
Better yet put a hot one through y'all niggas
Nah, let me stop frontin' for y'all niggas but
Don't let the college shit fool y'all niggas
Ain't the hardest nigga in the land
But a grown ass man, and I will step to y'all niggas
Like what's the problem?
Ain't gettin' paper, nigga here's a loan
My shit long, need a hair salon
Get it cut, shut the fuck up
And wipe your face with my money 'til your tears is gone
No cryin' ass, lyin' ass
Can't afford a whip, but you buyin' ass
This Fresh Prince nigga, I ain't Jazz
Fucked yo bitch, nigga I ain't ask
She pitched it to me like Sosa (Oh God)
What the fuck was I s'posed do?
Deny that, rather try that,but I never fly that
Keep hoes bi-coastal
And they buy postals, ain't shit for free
Dick the only thing that they get from me
Sit VIP, get a sip for free
Later on she'll be sippin' me, literally
Picture me at the tip-top
With your bitch lip-locked on my dick when my shit drop
This B.I.G. nigga, this Pac
Minus six shots, but it's still this hot
Thirty grand and that's just for the wristwatch
Hate to brag but backpacker that's hip hop
Write my life and make sure that the script hot
And pray the kids watch, if not
These niggas know
If not, these niggas know

[Bridge]
I must confess, I copped the chains
I hit the club, I made it rain
I hit the road, I made a name
I came home, I ain't the same
I ain't the same
I ain't the same
I must confess, I cut the chains
I hit the club, I made it rain
I hit the road, I made a name
I came home, I ain't the same
I ain't the same
I ain't the same

[Hook]
Made a mil' off the flow, make sure these niggas know
Made a mil' off the flow, make sure these niggas know",south
20,Sparks Will Fly,252053,57,79,Born Sinner,1,True,21,2013-06-14,J. Cole,0.489,0.821,1,-6.904,0,0.229,0.0669,0.0,0.15,0.684,122.663,5,"[Produced by Christian Rich]

[Hook: Jhené Aiko and  J. Cole]
It may seem like our fire
Has been a little burnt out, we're tired
We only need to stay close, in time
Sparks will fly
And we fly too, and we, and we
And we fly too
It may seem like our fire
Has been a little burnt out, we're tired
We only need to stay close, in time
Sparks will fly
And we fly too, and we, and we
And we fly too

[Verse 1: J. Cole]
Baby you deserve the whole enchilada
Gucci and Prada
Toast to the days when I didn't have a dollar
You stuck around even when the world frowned on me
Kicked me when I was down, and so they clowned on me
Down for me, my homie
You better believe, I know your home girl said you should leave a note
Know you was tired like the Michelin man
What if Gina would have listened to Pam?
Now they hate to see us last this long
When they get my album, probably pass this song
Thought they knew me well
Money can't buy you happiness that's true as hell
But happiness can't buy yo' ass this new SL
I love you like the fat kid loves cakes and shit
I love you like the bad kid love breakin' shit
Ride or die chick, fighting insecurities
Want a ring and my last name for securities

[Hook: Jhené Aiko and J. Cole]
It may seem like our fire
Has been a little burnt out, we're tired
We only need to stay close, in time
Sparks will fly
And we fly too, and we, and we
And we fly too
It may seem like our fire
Has been a little burnt out, we're tired
We only need to stay close, in time
Sparks will fly
And we fly too, and we, and we
And we fly too

[Verse 2: J. Cole]
I know my style ain't perfect
I know my smile ain't perfect
Nigga ain't perfect, it's true
Funny though I am perfect for you
All the drama seem worth it for you
She put up with the shit like she work at the zoo, true
Now what you crying for?
She says you ain't gon' settle down, what you lyin' for?
She want that old thing back
Things ain't the same, think we both seen that
Love is war, end up on the floor
But baby you only lose when you don't swing back
I say those words hoping that
You fight for a nigga like I fight for you
Like I fight temptations every night for you
And know I slip, only girl in my life is you

[Hook: Jhené Aiko and J. Cole]
It may seem like our fire
Has been a little burnt out, we're tired
We only need to stay close, in time
Sparks will fly
And we fly too, and we, and we
And we fly too
It may seem like our fire
Has been a little burnt out, we're tired
We only need to stay close, in time
Sparks will fly
And we fly too, and we, and we
And we fly too

[Bridge: Jhené Aiko]
Feels as though our world's crashing down
We can’t forget to breathe through this now
We live through the ups and the downs
It’ll get better

[Hook: Jhené Aiko]
It may seem like our fire
Has been a little burnt out, we're tired
We only need to stay close, in time
Sparks will fly",south
0,KOD,191436,76,79,KOD,1,True,2,2018-04-20,J. Cole,0.831,0.782,0,-6.274,1,0.15,0.21,0.0,0.113,0.199,141.869,4,"[Intro]
Go, go, go
Go, go, go
Go, go, go
Go, go, go

[Chorus]
This is what you call a flip
Ten keys from a quarter brick
Bentley from his mama's whip
K.O.D., he hard as shit
This is what you call a flip
Ten keys from a quarter brick
Bentley from his mama's whip
K.O.D., he hard as shit
This is what you call a flip
Ten keys from a quarter brick
Bentley from his mama's whip
K.O.D., he hard as shit
This is what you call a flip
Ten keys from a quarter brick
Bentley from his mama's whip
K.O.D., he hard as shit

[Verse 1]
Wow, niggas been crampin' my style
Blowin' my high, they want a reply
The number one question is, ""How?""
How does it feel now that you on?
How much you worth? How big is your home?
How come you won't get a few features?
I think you should? How 'bout I don't?
How 'bout you just get the fuck off my dick?
How 'bout you listen and never forget?
Only gon' say this one time, then I'll dip
Niggas ain't worthy to be on my shit
Haven't you heard? I'm as cold as the tip
Tip of the iceberg that tipped the Titanic
No tip-toein' around it, my shit is gigantic
As big as the fuckin' Atlantic, I'm lit, bitch

[Chorus]
This is what you call a flip
Ten keys from a quarter brick
Bentley from his mama's whip
K.O.D., he hard as shit
This is what you call a flip
Ten keys from a quarter brick
Bentley from his mama's whip
K.O.D., he hard as shit
This is what you call a flip
Ten keys from a quarter brick
Bentley from his mama's whip
K.O.D., he hard as shit
This is what you call a flip
Ten keys from a quarter brick
Bentley from his mama's whip
K.O.D., he hard as shit

[Verse 2]
How I grew up, only few would've loved
'Member I got my first view of the blood
I'm hangin' out and they shoot up the club
My homie got pharmaceutical plug
I smoke the drug and it run through my vein
I think it's workin', it's numbin' the pain
Don't give a fuck and I'm somewhat insane
Don't give a fuck and I'm somewhat insane
Yeah, at this shit daily, sipped so much Actavis
I convinced Actavis that they should pay me
If practice made perfect, I'm practice's baby
If practice made perfect, I'm practice's baby
Platinum wrist ridin' in back like Miss Daisy
Platinum disc and I own masters, bitch, pay me
Y'all niggas trappin' so lack-sical-daisy
My nigga sell crack like it's back in the '80s
Know a young nigga, he actin' so crazy
He serve a few packs and he jack a Mercedes
He shoot at the police, he clap at old ladies
He don't give a fuck if them crackers gon' hang him
Bitches been askin', ""What have you done lately?""
I stacked a few M's like my last name was Shady
My life is too crazy, no actor could play me
My life is too crazy, no actor could play me

[Chorus]
This is what you call a flip
Ten keys from a quarter brick
Bentley from his mama's whip
K.O.D., he hard as shit
This is what you call a flip
Ten keys from a quarter brick
Bentley from his mama's whip
K.O.D., he hard as shit
This is what you call a flip
Ten keys from a quarter brick
Bentley from his mama's whip
K.O.D., he hard as shit
This is what you call a flip
Ten keys from a quarter brick
Bentley from his mama's whip
K.O.D., he hard as shit

[Outro]
Power, greed
Money, Molly, weed
Percs, Xannys, lean, fame
And the strongest drug of them all
And the strongest drug of them all
Love",south
1,Photograph,218953,68,79,KOD,1,True,3,2018-04-20,J. Cole,0.825,0.487,1,-6.416,1,0.233,0.0299,0.0,0.0868,0.372,105.05,3,"[Chorus]
Fell in love through photograph
I don't even know your name
Wonder if you'd follow back
I hope to see you one day
I won't show my niggas now
I'II keep this one for myself
Love today's gone digital
And it's messing with my health

[Verse 1]
Yeah
Damn, I love your sense of humor
You don't get caught up in rumors
You don't be talking 'bout who fuckin' who
And I notice the way you maneuver
Sexy, but never show too much
Ain't heard from you in like two months
All of a sudden, you pop on my line
You could make time, stop on a dime
I think you mastered the art of sublime
Your type is harder to find
You could turn water to wine, yeah
You could turn water to wine, yeah
I think you mastered the art of sublime
Your type is harder to find
You could turn water to wine, yeah
You could turn water to wine, feel me

[Refrain]
Niggas be talkin' so slick (ugh)
I'm not the nigga for lip (yeah)
Puttin' my heart in a click (yeah)
Can't see my heart, it don't fit (yeah)
Don't think I'm built for this shit (yeah)
Too busy thinking what if (yeah)
I shoot my shot and it brick (yeah)
I shoot my shot and it brick (yeah)
Niggas be talkin' so slick (yeah)
I'm not the nigga for lip (yeah)
Puttin' my heart in a click (yeah)
Can't see my heart it don't fit (yeah)
Don't think I'm built for this shit (yeah)
Too busy thinking what if (yeah)
I shoot my shot and it brick (yeah)
I shoot my shot and it brick (mmm)

[Chorus]
Fell in love through a photograph
I don't even know your name
Wonder if you'd follow back
I hope to see you one day
I won't show my niggas now
I'II keep this one for myself
Love today's gone digital
And it's messing with my health

[Verse 2]
Yeah
Feel like I gotta say somethin'
Thought of you got my heart jumpin'
But I can't come up with nothin' (no)
But I can't come up with nothin'
I put it off for a day
I come back around your way
Searching for what I could say
That accurately could convey
The way that I feel in the word
That's different than what you done heard
So many done hit you wit game
So many been sent to the curb
And I did not come here to play
And I did not come to observe
And I did not come here to play
But I did not come to observe
Feel me

[Refrain]
Niggas be talkin' so slick (ugh)
I'm not the nigga for lip (yeah)
Puttin' my heart in a click (yeah)
Can't see my heart, it don't fit (yeah)
Don't think I'm built for this shit (yeah)
Too busy thinking what if (yeah)
I shoot my shot and it brick (yeah)
I shoot my shot and it brick (yeah)
Niggas be talkin' so slick (yeah)
I'm not the nigga for lip (yeah)
Puttin' my heart in a click (yeah)
Can't see my heart it don't fit (yeah)
Don't think I'm built for this shit (yeah)
Too busy thinking what if (yeah)
I shoot my shot and it brick (yeah)
I shoot my shot and it brick (mmm)

[Chorus]
Fell in love through photograph
I don't even know your name
Wonder if you'd follow back
I hope to see you one day
I won't show my niggas now
I'II keep this one for myself
Love today's gone digital
And it's messing with my health",south
2,The Cut Off (feat. kiLL edward),237295,65,79,KOD,1,True,4,2018-04-20,J. Cole,0.74,0.543,1,-7.979,1,0.399,0.185,0.0,0.372,0.337,78.198,4,"[Intro: kiLL edward]
I know Heaven is a mind state, I've been a couple times
Stuck in my ways so I keep on falling down
Keep on fallin' down
Keep on fallin' down
I know Heaven is a mind state, I've been a couple times
Stuck in my ways so I keep on falling down
Keep on falling down
Keep on falling down
Yeah

[Chorus: kiLL edward]
Gimme drink, gimme smoke
Get me high, let me float
I'm a cloud, comin' down
Put me down, gentle now
Gimme drink, gimme dope
Bottom line, I can't cope
If I die, I don't know
I don't know, I don't know
Gimme drink, gimme smoke
Get me high, let me float
I'm a cloud, comin' down
Put me down, gentle now
Gimme drink, gimme dope
Bottom line, I can't cope
If I die, I don't know
I don't know, I don't know

[Verse: J. Cole]
Yeah, I got some niggas that still owe me an apology
I'ma be the bigger man just like I always be
Eventually but right now that's hard for me
I'm dreaming violent, I can't tolerate disloyalty
So I'ma see you when I see you, know that day comin'
I pray that on that day you slip and say something
I never fantasize 'bout murder 'cause I'm still sane
But I can't seem to fight this urge to make you feel pain
I know that vengeance is the Lord's and it's not for me
I know the punishment for you is that you not with me
You place your value on the bitches that you got with me
And now the bitches ask you daily ""Why you not with me?""
I had to cut some people off 'cause they was using me
My heart is big, I want to give too much and usually
I send the bread and don't hear back for like two months now
You hit my phone, you need a loan, oh I'm a crutch now
I had to learn, I never had shit
You never would split, you was hood rich
I couldn't get a dollar from you I remember that
It was blurry for a while but now it's coming back (coming back)

[Pre-Chorus: kiLL edward]
Time will tell who is on my side
(Time will tell just who is on my side)
I mean well but I can't stop my pride
(I mean well but I can't stop my pride)

[Chorus: kiLL edward]
Gimme drink, gimme smoke
Get me high, let me float
I'm a cloud, comin' down
Put me down, gentle now
Gimme drink, gimme dope
Bottom line, I can't cope
If I die, I don't know
I don't know, I don't know
Gimme drink, gimme smoke
Get me high, let me float
I'm a cloud, comin' down
Put me down, gentle now
Gimme drink, gimme dope
Bottom line, I can't cope
If I die, I don't know
I don't know, I don't know

[Bridge: kiLL edward]
Keep on fallin' down
Keep on fallin' down
Keep on fallin' down
I know Heaven is a mind state, I've been a couple times
Stuck in my ways so I keep on fallin' down
Keep on fallin' down, yeah

[Pre-Chorus: kiLL edward]
Time will tell who is on my side
(Time will tell just who is on my side)
I mean well but I can't stop my pride
(I mean well but I can't stop my pride)

[Chorus: kiLL edward]
Gimme drink, gimme smoke
Get me high, let me float
I'm a cloud, comin' down
Put me down, gentle now
Gimme drink, gimme dope
Bottom line, I can't cope
If I die, I don't know
I don't know, I don't know
Gimme drink, gimme smoke
Get me high, let me float
I'm a cloud, comin' down
Put me down, gentle now
Gimme drink, gimme dope
Bottom line, I can't cope
If I die, I don't know
I don't know, I don't know",south
3,ATM,216726,72,79,KOD,1,True,5,2018-04-20,J. Cole,0.719,0.497,8,-7.661,1,0.681,0.115,0.0,0.0898,0.345,81.651,4,"[Intro]
Life can bring much pain
There are many ways to deal with this pain
Choose wisely

[Refrain]
Will I fall? Will I fly?
Heal my soul
Fulfill my high
Cross my heart (Count, count, count, count it)
And hope to die (Count, count, count, count it)
With my slice (Count, count, count, count it)
Of Devil's pie

[Chorus]
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it

[Verse 1]
I know that it's difficult
I'm stackin' this paper, it's sort of habitual
I blow the residual
And fuckin' yo bitch like its part of my ritual
Pardon the visual
But money, it give me a hard-on it's typical
I want it in physical
A million dollars, I count up in intervals
Without it I'm miserable
Don't wanna fall off so I'm all in my bag
Thankin' God like it's biblical
I know it's gon' solve every problem I have
I balled on the principal
Remember the teachers was all on my ass
Now look all of them, pitiful
And all of a sudden I'm so good at math

[Chorus]
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it
Can't take it when you die, but you can't live without it
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it
Can't take it when you die

[Refrain]
Uno, dos, tres

[Bridge]
Big bills, big bills
I fell in love with big wheels and quick thrills
My niggas runnin' tip drills, can't sit still
Don't give a fuck if it kills, it mix well
I'm only countin'
Big bills, big bills
I fell in love with big wheels and quick thrills
My niggas runnin' tip drills, can't sit still
Don't give a fuck if it kills, it mix well
I'm only countin'...

[Refrain]
Uno, dos, tres, cuatro

[Verse 2]
Proceed with caution
I heard if you chase it only results in
A hole in your heart
Fuck it, I take the whole cake and I won't leave a portion
It's only an organ
Thank God mama couldn't afford the abortion
The loneliest orphan
I flip my misfortune and grow me a fortune
My Rollie is scorchin'
Them niggas that hated is slowly endorsin'
Now Cole, he important
My niggas beside me like Tommy and Martin
We ball on your court and
Then skate with your bitch like we Tonya Harding
She don't need her garments
She horny from all the money we countin'

[Chorus]
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it
Can't take it when you die, but you can't live without it
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it
Count it up, count it up, count it up, count it
Can't take it when you die
Uno dos

[Refrain]
Will I fall? Will I fly?
Heal my soul
Fulfill my high
Cross my heart
And hope to die
With my slice of Devil’s pie",south
4,Motiv8,133921,70,79,KOD,1,True,6,2018-04-20,J. Cole,0.869,0.385,4,-7.801,1,0.297,0.135,0.0,0.0931,0.596,149.897,4,"[Intro]
You really wanna know who Superman is?
Watch this, pow!
I like him
I think he's pretty cool
He's my idol

[Verse 1]
I can't have no sympathy for fuck niggas
All this shit I've seen done made my blood thicker
Spill promethazine inside a double cup
Double up my cream, now that's a Double Stuff, yeah
Please don't hit my phone if it ain't 'bout no commas
Keep the peace like Dalai Lama, big body Hummers
Backin' out the parkin' spot and though the law be on him
He exempt, Shawn Kemp, he keep that .40 on him
Go!

[Chorus]
Motivate (motivate), motivate (motivate)
Motivate (motivate), motivate (mo-)
Motivate (motivate), motivate (motivate)
Motivate (motivate), moti-get money
Motivate (motivate), motivate (motivate)
Motivate (motivate), motivate (mo-)
Motivate (motivate), motivate (motivate)
Motivate (motivate), moti-get money

[Refrain]
Too many times I swallowed my pride
(Get money)
I'm crackin' a smile, I'm dyin' inside
My demons are close, I'm tryin' to hide
I'm poppin' a pill, I'm feelin' alive
I'm feelin' alive, I'm feelin' alive
I'm feelin' alive, I'm feelin' alive
I'm feelin' alive, I'm feelin' alive
I'm feelin' alive, I'm feelin' alive
I'm

[Verse 2]
Woah, suddenly, I feel like takin' a PJ
(Get money)
Fly to D.R. on a weekday, eatin' ceviche
With like half of a mili' inside of my briefcase
A couple of freaks play
And they don't speak inglés
But the money is somethin' that they could comprende
And I got bread like I'm Green Day
(Get money)
I come around and their heads turn
Used to like bitches with hair permed
Now I like it ""natural, actual, factual""
Naps and shit, bougie, still do ratchet shit
Not afraid to pass the clip
Before I make the ratchet spit, blaow!

[Chorus]
Motivate (motivate), motivate (motivate)
(Get money)
Motivate (motivate), motivate (mo-)
Motivate (motivate), motivate (motivate)
Motivate (motivate), moti-get money
Motivate (motivate), motivate (motivate)
(Get money)
Motivate (motivate), motivate (mo-)
Motivate (motivate), motivate (motivate)
Motivate (motivate), moti-get money

[Refrain]
Too many times I swallowed my pride
(Get money)
I'm crackin' a smile, I'm dyin' inside
My demons are close, I'm tryin' to hide
I'm poppin' a pill, I'm feelin' alive
I'm feelin' alive, I'm feelin' alive
I'm feelin' alive, I'm feelin' alive
I'm feelin' alive, I'm feelin' alive
I'm feelin' alive, I'm feelin' alive
I'm

[Outro]
Get money
Get money",south
5,Kevin’s Heart,200309,75,79,KOD,1,True,7,2018-04-20,J. Cole,0.829,0.527,6,-6.644,0,0.367,0.482,0.0,0.631,0.473,116.078,4,"[Pre-Chorus]
She my number one, I don't need nothing on the side
Said that I was done for good and don't want no more lies
But my phone be blowing up, temptations on my line
I stare at the screen a while before I press decline
But she plants a seed and it still lingers in my mind
Told myself I'm strong enough to shake it and I'm trying
But I'm only human, I know loving you's a crime
If I take this cookie now one day I'll do the time

[Chorus]
Slip me a xanny at once (somebody)
I got the earth in a blunt (smoke)
I get the skirt when I want (skrrt!)
I get to skrrt when I want (skrrt!)
Due to the money aroma (somebody)
My girl she got a diploma (smoke)
She got wife written all over
She got wife written all over

[Verse 1]
All a nigga know is how to fuck a good thing up
Run from the pain, sip lean, smoke tree up
When I'm in your town press pound hit me up
When I'm in your town press pound hit me up
Only if you down and you slurp good D up
If the work good I'll be back for the re-up
Hate when I creep and the phone wake me up
Fake like I'm sleep knowing damn well I be up
Monkey on my back and I walk a hundred miles
Guilt make a nigga feel fake when he smile
Love get confused in the mind of a child
'Cause love wouldn't lie like I lie and it's wild
Wanna have my cake and another cake too
Even if the baker don't bake like you
Even when the flavor don't taste like you
So I'm back mobbing with the late night crew
All in your mind with fears that would come true
The back of my mind, the back of my mind was you
Wishing that I could blind myself from view
And only have eyes, and only have eyes for you

[Chorus]
Slip me a xanny at once (somebody)
I got the earth in a blunt (smoke)
I get the skirt when I want (skrrt!)
I get the skirt when I want (skrrt!)
Due to the money aroma (somebody)
My girl she got a diploma (smoke)
She got wife written all over
She got wife written all over

[Bridge]
I'm a fake nigga and it's never been clearer
Can't see myself when I look in the mirror
Can't see myself when I look in the mirror
Can't see myself when I look in the mirror
I'm a fake nigga and it's never been clearer
Can't see myself when I look in the mirror
Can't see myself when I look in the mirror
Can't see myself when I look in the mirror

[Pre-Chorus]
She my number one I don't need nothing on the side
Said that I was done for good and don't want no more lies
But my phone be blowing up, temptations on my line
I stare at the screen a while before I press decline
But she plants a seed and it still lingers in my mind
Told myself I'm strong enough to shake it and I'm trying
But I'm only human, I know loving you's a crime
If I take this cookie now one day I'll do the time

[Verse 2]
I love her, I don't want to lose her
I'm selfish, I know that I use her
My ego get stroked and I bruise her
My ego get stroked and I bruise her
My actions I know they confusin'
At home I look happy as usual
On the road I'm a mack, I'm a chooser
I'm a addict, I'm maskin' that
Kevin's Heart

[Outro]
They tell me ""What's done in the dark
Will find a way to shine""
I done did so much that when you see you might go blind
What's done in the dark will always find a way to shine
I done did so much that when you see you might go blind",south
