index,name,duration_ms,popularity,num_markets,album,disc_number,is_explicit,track_number,release_date,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,lyrics,region
0,It's a Big Daddy Thing,203933,25,76,It's A Big Daddy Thing,1,False,1,1989,Big Daddy Kane,0.867,0.578,1,-14.574,1,0.219,0.0202,0.0,0.31,0.696,122.334,4,"[Movie Dialogue]
""Dr. Harrah, is Mr. Kane loose in this hospital?""
""In the morgue I think, doctor.""
[Sigh] ""I specifically told Dr. Riley to suspend him!""

[Intro]
Ahh yeah
We gon' pump this up one time
As we set it off a little like this, kick it!

Pump it up now (it's a Big Daddy thing)
As we send this out to New York City
Can't forget the posse down in Philly
Also in Detroit (it's a Big Daddy thing)
Chicago, Atlanta GA
Sendin' this out to Miami (it's a Big Daddy thing)
Tampa, can't forget Virginia and North Carolina
L.A. and Oakland (it's a Big Daddy thing)
And the rest of the world as we go a little somethin' like this
(it's a Big Daddy thing)

[Verse One]
Let it rain, let it rain, to be put it pain
With nothin' to gain under the Wrath of Kane
Cause you can't maintain, I drained every brain
To leave a stain plain to remain in my lane
Or path or road, until the next episode
Let the B-I-G, D-A-double-D-Y explode
Just like a bomb in Vietnam, so hit the alarm
Or be funky like a underarm
And allow me to show how the microphone should flow
Now, competition bow, to me like a Buddha
The teacher, the tutor
They come a dime a dozen but the Kane look cuter
And I ain't about that slouchin' or crabbin'
So save it -- cause that's one thing I ain't havin'
Because the purpose I serve is to please ya
Rhymes will ease ya, like Milk of Magnesia
So bust a pimp without a limp
And I crush any wimp that would try to attempt to umm
Get loose, now put a boost and used to chill
The comp to Kane, I picked Beetlejuice

""Big Daddy thing"" (2X)

[Verse Two]
I'm just that ruthless, to leave ya toothless
Cause you're useless, makin up excuses, excuses
So never touch, tap, tangle or tamper
A fearless fly foe'll get slapped with a Pamper
Cause I can dig in your face like root canal
But I'mma chill, won't even dispute you now
Actin wild just ain't my style
Cause only the live will be movin the crowd but see
Quiet as kept, not like a star to you
But I can roast an MC like a barbecue
In the Dead Zone, you shouldn't have left home
Steppin' to the man, now get the head flown
I bring the terror, horror, there's no tomorrow
Child you shouldn't even bother
To press up, and get broken like a Lee nail
So let me school ya plus scoop your female
Just like a jiggalo but I'm much bigger though
I'm like a hitman, pullin the trigger slow
And smooth to the groove with lyrics that soothe
And improve with every move, that's why you've
Been enhanced by the mentally divine
So play football, and let's go the nine
Shorts I take none, cause I ain't the one
In '89 there's damage being done
And for you to diss me, will be very risky
Cause I make this be, as strong as whiskey
To break and make my foes dispose and fall
So y'all can see how me the Kane will just reign
Superior, cause I ain't even hearin' ya
Save the yang, cause it's a Big Daddy thang

""Big Daddy thing"" (4X, then cut and scratched to end)

[Outro]
And this one here goes out to my man Mad Money Murph
Can't forget Big Sha, Big Therm
And also I got to say whassup to my man Horace
Got Nice and Smooth in the place to be
Mack Daddy Nick, know what I'm sayin?
Can't forget my man Ant Live
And of course the one and only Prince Paul, peace!",eastcoast
1,Another Victory,293973,27,76,It's A Big Daddy Thing,1,False,2,1989,Big Daddy Kane,0.873,0.706,2,-13.454,1,0.233,0.0874,0.0,0.103,0.514,114.255,4,"[Verse 1]
Here comes the conquering brother that fathoms and never ceases
Violators pick up the pieces
That are left behind as you're left to find
The fury of the five fingers of death are mine
Rippin' on the microphone, recitin' poem
Givin' competition a Big Daddy syndrome
Some step up, none kept up
They rap a brief moment and then shut up
Lips are sealed because all of this is real
I'm not about frontin', I tell the real deal of society
So how we livin
Like a turkey on Thanksgiving or like Robin Givens?
Not to offend
I just want you to comprehend every message I send (tell 'em)
Cause I don't understand, I have to wonder, damn
How could this lifestyle be fun to man
To see a brother gettin' paid undercover
Sellin' drugs to one another
Cause all the glamour you get is miscellaneous
And all the product you sell is real dangerous
Like um, um, let's say, um, poison
Destruction to all your own boys and
Girls who like to buy and give it a try
Admire and can't deny the high, that's why they soon die
These are the games that a fool would play today
For our own kind to decay
No sign of brotherly love
Just scavengers in search of

[Hook]
Another victory
Another victory
Another victory
Another victory
Another victory
Another victory
Another victory

[Verse 2]
When I'm cruisin' in my Volvo, cops harass me
They never ride past me, they hound me like Lassie
Wantin' to give me a summons or a ticket
Huh, I got a place for them to stick it (kick it)
They can't understand to see a black man
Drivin' a car that costs twenty-five grand
The first thing they say is ""Where'd you steal her?""
And then they assume that I'm a drug dealer
Huh, that just makes me wanna laugh
Cause now I'm a star and your son got my autograph
So all the cops on the highway gettin' me
My name ain't Keith, so could you please stop sweatin' me
So I can flow and go on, so on, and so on
To all the jams Cee throw on
Reachin' a summit as you learn from it
A lesson taught from yours truly, so here cometh
The royal majesty, others have to be
Fully prepared, though they still won't last with me
So when you hope to hang or even handle
I'll show the meaning of power and just cancel (period)
Out of order, conquer and slaughter
You're comin' up shorter, boy, you'll need more to
Compete cause the heat is deep in concrete
Defeat, bring up the fleet, flee 'fore we meet
Or stay away, puttin' new rhymes on layaway
Then come get this when you're ready for business
Cause ah yeah, I'm with this (I'm ready)
Yo, Mister Cee, what is this?

[Hook]
Another victory
Another victory
Another victory
Another victory
Another victory
Another victory
Another victory
Another victory

[Verse 3]
MC's and enemies, I freeze at thirty-two degrees
Because they can't drop rhymes like these
Competition never saw none done
So pay attention as I mention the 411
Just the other day, I heard a brother say
""Taxi cabs don't even come my way
They all be afraid they won't get paid
So they zoom right past and pick up a lighter shade
And if they stop, the first thing they want
No more than two people and the money upfront
Treatin' me like I'm some type of thug
It might sound bugged but they don't wanna get mugged""
Who's in the right or wrong? It's time to unite along
The righteous with a walk in success and be strong
Instead of lookin' for someone to beef with
A brother like the Big Daddy Kane is peace with
Rappers of today like (Kid'N'Play)
Hey, even my man LL Cool J
(Stetsasonic) and EPMD
Public Enemy and (BDP)
Salt 'N' Pepa cause we can't sever, never
Whether, whatever, we better stand together
That means unite, not fightin' or fussin' or cussin'
Save all the base for the pipe and start lovin'
One another cause separation is a flaw
So endure for more and stop lookin' for

[Hook]
Another victory
Another victory
Another victory
Another victory
Another victory
Another victory
Another victory
Another victory
Another victory",eastcoast
2,Mortal Combat,323960,23,76,It's A Big Daddy Thing,1,True,3,1989,Big Daddy Kane,0.942,0.646,9,-12.303,0,0.209,0.183,0.0,0.0854,0.496,101.693,4,"The kiss of death on a rap pick
Then you get a slap quick, so guard it with Chapstick
In other words, protect and hold your own
It only takes one punch to get head flown
Fists of fury, suckers get buried
Cause the Kane got more spice than curry
I am the flavor down on paper
And nothing could save ya, from catchin the vapors
Rhymes that'll sting your face like a quick jab
And I'm rubbin em in just like Vicks say I'm
Captivatin', dominatin', innovatin', illustratin', fascinatin'
Motivatin', elevatin', terminatin', mutilatin'
Rhymes they're worth their weight in
Gold, bold, never sold to a bidder
That claim to glitter, you're so bitter like kitty litter
As for damage, don't tell me what another do
Cause I quote that I'm R-A-W
So make room, cause fighters are doomed
Try to consume, and make your own tune
A grave from a casket, a tisket a tasket
You're rhymes out of basket, boy you get your ass kicked
For frontin like you hittin hard
When your arms are too short, to box with God
So don't even touch cause I come with too much
Address and bless any mic that I clutch
And for a rapper to challenge my freestyle
He must be senile, and that's why meanwhile
Back at the ranch...
There goes the asiatic chosen one that's expandin with a new branch
So many slept on the nonchalant act
Now wake up sucker this is mortal combat

""you say daddy I don't want none..."" --] Kool Moe Dee
(repeat 4X)

I seize and freeze MC's with these degrees
Put me to my knees, or at ease, chillllld please
I break it down, to bring on the next act
Rappers are so full of shit, they need Ex-Lax
So stop griffin, your mind is driftin
Prepare yourself cause I get swift and
Captivate the crowd but you can't understand
At times I gotta say to myself, ""God damn!""
As I get hot, and still be gettin warmer
And I don't have beef with no other performer
Keep to myself never bother another
But if a rapper tries to diss I crush the motherfucker!
Frontin MC's that be tryin to rip
Need to save it, and don't even play with
Me when I react like a volcano eruptin
I step to you and say, ""Now what's up?"" then
Every word'll be just like surgery
Cuttin you open so rush to emergency
Or even bow to your knees and below
Or get played like a game of Nintendo
J-O-K-E-S ain't my style
I ain't a child that's why I don't smile
I combine a line designed to find behind the mind
So devine the other rappers resign
As I go on, from night to morn
Beginning to end, from Knowledge to Born
Whenever rappers are lookin for static
Looks like a job for King Asiatic
An-y, send-me, competitors
Then again, it might just be better to
Just slow down you don't wanna throwdown
I get busy, get you dizzy like a merry-go-round
Feel the wrath of a Big Daddy duel rhyme
And competition, prepare for wartime
Be alert for where I drop the bomb at
As I destroy you with mortal combat

""you say daddy I don't want none..."" --] Kool Moe Dee
(repeat 4X)

I roll so bold with soul control the whole patrol
Of folders molders towin black gold
So let it be said, let it be read
Cause I lead ahead, of others who rhymes are old as Pro-Keds
Tryin to diss the Big Daddy repetoire
Moi??
You steady screamin out a antique segment wrote
As I just play em like a pregant roach and STOMP EM
For tryin the forbidden
Your rhymes ain't hittin, boy you won't be gettin
None of, or in front of, cause every one of
My adversaries, lack, you little son of
O-bit-uary columns will read your name
If you ever try to step to the Big Daddy Kane
So any claimin or aimin to be champion
Against me? Psssh, can't be one
I rank supreme and it's a rapper's dream
To scheme and fiend for my technique but redeem
Cause there's only room for one teacher
Wise words from a wise man'll reach ya
I teach freedom, justice, and equality
Peace to the brothers and sisters and follow me
Plenty poisoned minds of the people are ours
Slaves, from mental death in power
That's the reason before I drop this bomb
I say peace to the Nation of Islam

(""Make you say"" (6X) ""daddy I don't want none..."") --] Kool Moe Dee
(""Make you say, say, da-daddy I don't want none..."")
(""Make, ma-ma-make, make you say daddy I don't want none..."")
(""Make you say"" (6X) ""daddy I don't want none..."")",eastcoast
3,Children R the Future,239933,16,76,It's A Big Daddy Thing,1,False,4,1989,Big Daddy Kane,0.513,0.597,11,-12.717,0,0.325,0.0511,0.0,0.345,0.717,80.893,4,"On and on and on and on
Me say the beat don't stop until the break of dawn
Nor does the growth of our young world
Yes the children, be buildin, each boy and girl
Cause you are the cream of the planet earth
The new birth, now take that for what it's worth
And give the child room, to blossom and bloom
Livin large, it's your destiny to consume
To take flight and ignite to a brand new height
Cause that's your goal in life - am I right? (Yeah!)
To start reachin, come on each and every
Single one of y'all comprehend what I'm teachin
I said listen up, listen up, listen up youngster
Learn from a lesson that the Big Daddy brung ya
It's nothin but knowledge, I shall bring to you
And I'm not Mr. Rogers or Captain Kangaroo, but I know

""children, children"" - ""are the future"" (variations 4X)

""children, children"" Where we goin now?
Take my hand my child, and let me show you how
Cause I'm here to help..
.. those who need Knowledge of Self
Young brothers and sisters, considered the cream
That must rise to the top and fulfill the dream
And there are desires that we all want to achieve
But remember, respect is most greatest to receive
And we don't have to gain it by bein TOUGH
Or sellin our own kind that cooked white stuff
So bring your negative mind from out of the shade
Find your true self and let's all get paid, because

""children, children"" - ""are the future"" (variations 4X)

People, people, why we live illegal?
Your life just ends short and you know that there's no sequel
(sequel) They'll say that it was fun while it lasted
You run wild, stickin up and gettin blasted
Pregnant girls livin solo, on the welfare
Cause your so-called man said go to hell dere
And young brothers that could be tryin to rap
Instead, are out boostin clothes at the Gap
Now what kind of life is that for a child?
Runnin wild livin foul, hey, change your lifestyle
Get some knowledge, and open your eyes
Just take a little bit of time
How fully you'll come to realize, that

""children, children"" - ""are the future"" (variations 4X)

[Kane * singing *]
I believe the children are the future
Teach them well and let them lead the way
Show them all of the beauty they posess inside
Give them, a sense of pride
To make it easier, let the children laughter
Remind us how we used to be",eastcoast
4,"Young, Gifted and Black",195773,31,76,It's A Big Daddy Thing,1,False,5,1989,Big Daddy Kane,0.784,0.434,7,-14.855,1,0.157,0.00834,9.15e-05,0.157,0.542,95.258,4,"[Minister Farrakhan]
So out of the MERCY of Allah
And the LAW, written in our nature
We call an INDIVIDUAL, into existence
And when that individual, I make, NO apologies
For what I'm about to say

[Verse: Big Daddy Kane]
Rough, rugged and real, you're on standstill
To obey okay so let the man build
Words of rapture that you have to capture
And I just slapped ya
With the hand full of literature
That's dope def fresh hype choice smooth and raw
Rappers I replace, rub out, and erase
Competition you must be on freebase
Smokin' or chokin', bound to be broken
Man, get your damn hands off the mic that I'm chokin!
Cause I got a stranglehold
You’re still cold on parole for the role you stole
Rhymes that you yell out, but you did sell out
Crossed-over, lost over here, now get the hell out
I'm not a pop star, rock'n'roller
I'm a rebel, BLESSED, able to hold a
Mic like a hammer, and drop grammar
Treat a rapper like a wrestler, and body slam him
Those who dispute get treated just like a prostitute
They get the boot and played like a flute
So just PLAY mute, don't even whisper
Open your mouth to speak and I'm diss ya
Ragtag and dog, put you in the morgue
Because you're petty confetti and not ready to rock steady
In other words, you're half-steppin'
Tiptoein, get goin, because my weapon
Is not a nine, an uzi or a shotgun
But when it come to hype rhymes I got one
Just like the album is still the same
""Long Live the Kane,"" ain't a damn thing changed
I still get ill and kill at will and build the skill
To fill your grill so don't tell me you're real
We sample beats, you sue and try to fight us
*tchk* Maaaan, you still be home with arthritis!
If we didn't revive em, bring back alive
Old beats that we appreciated, you wouldn't survive
You'd be another memory to us
Ashes to ashes and dust to dust
So understand, the way that I live
That's positive - and the message I got to give
It's a benefit for you and me
I'm talkin bout P.E.A.C.E
The chosen one that has turned a new leaf
I got gold teeth, and they don't chew beef
No pork on my fork, strictly fish on my dish
The Kane fallin victim? *tchk* Sucker, you wish
I flow like water, slaughter
Put you out of order.. floored ya!
Rappers are raggin and taggin and snaggin and braggin
To be on the bandwagon, but I'm the Last Dragon
With the knack to attract the pack
So just GET BACK, I'm young, gifted and black

And just go with the flow you know
In the place to be with my man Marley Marl
Sendin' this out to Divine Force
Can't forget my main man Heavy D
And to my good brothers EPMD
And to my man Ice-T over on the West Coast
Can't forget Kool Moe Dee, Busy Bee, MC Lyte, the Audio Two
I say, peace!",eastcoast
5,Smooth Operator,284466,52,76,It's A Big Daddy Thing,1,False,6,1989,Big Daddy Kane,0.891,0.319,4,-16.099,0,0.333,0.0933,0.000104,0.0482,0.687,92.649,4,"[Verse 1]
Well excuse me, take a few minutes, to mellow out
Big Daddy Kane is on the mic and I'mma tell about
A minimum length, of rhymes of strength
And power, so listen to the man of the hour
Flow and go to a slow tempo and you know
Sing ho, swing low, then yo the show
Will go on, as I perform
Transformin on stage like a Decepticon
But I'm not animated like a cartoon
I'm for real, shootin lyrics like a harpoon
Across the crowd, the listeners, the spectators
So let's groove with the smooth operator

[Hook]
""Cause I'm so smooth...""

The B-I-G, D-A-double-D-Y-K-A-N-E
I'm good and plenty, servin many and any
Competition, wishin' for an expedition
I'm straight up dissin' and dismissin', listen
Rappers act so wild, and love to profile
Frontin hard but ain't got no style
I give nightmares to those who compete
Freddy Kreuger, walkin' on Kane Street
Confuse and lose abuse and bruise the crews
Who choose to use my name wrong, they pay dues
Destruction from the exterminator
But in a calm manner, cause I'm a smooth operator

[Hook]
""Cause I'm so smooth...""

[Verse 2]
Now girls step up to this
One simple kiss, and it's over, Miss
Sold to nice dreamers, high as the price seem
Girlfriend, you been scooped like ice cream
So just swing or fling a gathering, try to cling
Cause It's a Big Daddy Thing
And I'm lovin em right, word is bond
So just play Marvin Gaye and Let's Get It On
I make it real good like Dr. Feelgood
To make sure that my point is understood
That when it comes to this there's none greater
Sincerely yours... the smooth operator

[Hook]
""Cause I'm so smooth...""

[Verse 3]
Now ain't that the pot callin' the kettle black
Sayin' I'm a new jack, you need to be smacked
The smooth way I say 'em and the way I display 'em
To make them sound different in a way that's gifted
And hey I'm, makin sure every lyric is done fine
And I make one line, bright as the sunshine
Attack you like Robitussin on a cough
If you know like I know -- step off
Competition, I'mma get rid of
You can't get a bit of, so just consider
A break or rest, vacation, hibernation
And make way for my smooth operation
I'm a smooth operator

[Hook]
""Cause I'm so smooth...""

Ahhhhh yeahhh, and you don't stop
Genuine for '89
And I still ain't half-steppin, peace!",eastcoast
6,Calling Mr. Welfare,267933,23,76,It's A Big Daddy Thing,1,False,7,1989,Big Daddy Kane,0.819,0.425,8,-14.056,0,0.316,0.0724,0.0,0.335,0.441,94.811,4,"[Red] Yo, whassup Big Daddy?
[Kane] Aiyyo whassup Red Alert? I'm chillin Duke
[Red] Yo do me a favor man -- pleeeeeease tell me
About these big ol bubblehead girls out here

[Big Daddy Kane]
Well hey, you know that lady on the top floor of my buildin?
The heavyset one with about ten children?
You may remember her as a slim honey
When her man name was Pimp Daddy Hustler Stack Money
A big time drug dealer from around the way
Slingin rocks, makin G's everyday
He drove a big fat Mercedes Benz
And even bought her a car to perpetrate for her friends
It was a brand new Jag, with the spoiler and rag
And the girl was a nag, cause all she did was just brag
I mean baaaaaaaaaaad -- we know your coat cost a lot
You didn't have to leave on the price tag
And count the times her stomach got plump
Havin baby after baby by the same old chump
And then the day came, he left the dame shamed
But who's to blame? Y'all know the name of the game
Pimp Daddy's wanted as he maxes and relaxes
She can't even sue for money, pushers don't pay taxes
So what's to do? Oh yeah
To feed ten mouths, she had to call on Mr. Welfare

[Red] What? Mr. Welfare?
Man they playin high-post with low income
Check this out -- when y'all go around to the corner
Y'all gonna check out another episode
Go like somethin like this..

[Big Daddy Kane]
Hey, if you think that suck, bust this
Another little story as I reminisce
About an old friend of mine that was livin out of order
Makin money like water (illlllll-egal?) Yeah, sorta
He sold drugs and robbed a lot of people
But in these days and times, who lives illegal?
It's all about who knows the trade
And who am I to knock him? Homeboy was gettin paid
He chose his own lifestyle to live - it was negative
But his own prerogative
Makin cash to flash and stash in half the trash
The cops made the dash (sufferin succotash!)
Because he had to do ten in the pen
And then begin again to apprehend, huh
But what's lost is lost, the reign is over
(Huhhh, see ya!) Nice to know ya
Money, no longer can he collect it
Can't even get a job cause he got a jail record
So what's left? No hopes of a career
So yeahhh, he's callin Mr. Welfare!

[Red] Mr. Big Daddy Kane
They don't know what time it is about Mr. Welfare
Do me a favor -- open up your book to page fifteen
At the top and read it off like thisssssssss

[Big Daddy Kane]
Here's a story of a guy who had to cop out his life
For bein a high school dropout
In the ninth grade he wanted to get paid
But now the young brother needs government aid
Because in his past he decided to cut class
And run in the streets to make ends meet
No shame in the game of his
But silly rabbit, Trix are for kids!
So when you sat on the corner with a 40 ounce
Talkin bout whattup? Can't even pronounce
Your words correct, now in retrospect
That's a shame - but in '89, who gives a heck?
There's no type of path to follow
It's all about a dollar, fuck bein a scholar
That's why your report card's through
Like a BizMark beat, it reads eww-eww-eww-eww-eww!
So now you wanna wake up and smell the coffee?
Lookin for a helpin hand, but get off me!
I tried to tell you the deal last summer
Stay in school, and get yourself a diploma
Now you're on your own, tryin to make it alone
No food or home, chewin on a meaty bone
So what's to do since the cupboard is bare?
Brrring brrring! Call on Mr. Welfare

[Red] Yo Kane, that's the story about my man Mr. Welfare huh?
[Kane] Yo like Chuck D said, how low can you go
[Red] If she go any lower, she gonna have a personal problem
Yo my man Mister Cee, cut it up money!

* Mister Cee cuts ""welll-fare"" *

[Kool DJ Red Alert]
We-eh-el-el-el, el-el-elllllllfare, c'mon!
Yeah Mr. Welfare
He on some new stuff, what what is it?
He all new and improved?
Right? Yeah, like that old Bug-Out stuff
This guy, is he alright or what?
I think he on a mission with no kind of learnin
You know what Big Daddy Kane?
We gonna have to take care of this matter
Mister Cee, go ahead, cut it up
My man Big Daddy Kane gonna see about my man Mr. Welfare alright?
Places to go, people to see, things to do
And you know what else to get.. see ya!
Yeahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhsss!",eastcoast
7,Wrath of Kane - Live,303826,19,76,It's A Big Daddy Thing,1,False,8,1989,Big Daddy Kane,0.437,0.911,10,-11.642,0,0.418,0.417,0.0,0.345,0.316,111.971,1,"He has arrived, at the Apollo
Big.. Daddy.. Kane!

* fans screaming *

[Big Daddy Kane]
One two
Can I get a stand? Can I get a mic stand?
A mic..
Aiyyo whassup y'all ready to party or what?
* fans screaming *
We gon' groove with this one tune for y'all..

* fans screaming *

Can I see the peace sign up in the air?
You know what this is?
The wrath of Kane, takin over your circumfrence
Destroyin negativity, and suckers that come with
The weak, the wack, the words, they're poor
I thrash bash clash mash * Mister Cee scratch * and ten more
Blow up the scenery, I reign supremer, see
You need a savior to save ya, so lean on me
I'm playin rappers like a haunted ghost
And stomp em out like a watered roach
I slay my pray and they decay, I blow away and throw away
So go away, cause I don't play
Attackin like a psychopath; breakin rappers in half
So feel the wrath.. of Kane!

The man at hand, to rule and school and teach
And reach the blind to find their way from A to Z
And be the most, and boast the loudest rap
Kane'll reign your domain! (YEAH KANE!)
The heat is on, so feel the fire
Come off the empire, all the more higher
Level of def one step beyond dope
You suckers all scope and hope to cope but NOPE
Cause I can never let em on top of me
I play em out like a game of Monopoly
Let us beat around the ball like an Astro
Then send em to jail for tryin to pass Go
Shakin em up, breakin em up, takin no stuff
But it still ain't loud enough
So Mister Cee let the volume grow
So I can flow, now yo
Juice Crew's the family, Slick Rick's a friend of me
And Doug E. Fresh, Stet', KRS and Public Enemy
Blase blah, you know who you are
The red black and green, the sun moon and star
Knowledge of Self, degree of twenty-one after
Peace in the name of I Self Lord and Master
I come to teach and preach and reach and each
With the speech every leecher I'm impeach
Drop science and build with math
And the dumb deaf and blind'll feel the wrath, of Kane!

Marley Marl break it down!

* fans screaming *

Line by line, chapter after chapter
Like a pimp on the street, I got a rap ta
Those who chose to oppose, friend or foes I still dispose
Blow em out like afros
Too many rappers have fronted to get a name out
Yellin and screamin and jeerin but still came out
Off the wall as butter soft-er y'all
So you waited for Kane, to come after all
Competition, that bite and chew and crunch and munch
To play me out position, you on a mission
But stop lyin and tryin to front adventures
Your rhymes are more false than dentures
Freeze, as I get warm like a heater
Bite like a mosquito, but still can't complete a
Rhyme or find the time to design a line
Or phrase that pays, so you down in rhyme
I get busy from sun to sun
Only twenty-one, untouched by ANYONE
No one throws, bangs or blows
All foes I keep em runnin like pantyhose
They got soft and tender, front and they'll surrender
I turned off more lights than Teddy Pendergrass
Bring on the trial, war be my style
But when I'm in effect, they feel the wrath, of Kane!

Alright, pump your fists in the air like this y'all
C'mon let me see the fists in the air
C'mon y'all
And let me hear you say yeahhhAHHHHahhhh, c'mon
(yeahhhAHHHHahhhh)
C'mon now, yeahhhAHHHHahhhh, c'mon!
(yeahhhAHHHHahhhh)
Everybody, yeahhhAHHHHahhhh, what?
(yeahhhAHHHHahhhh)
YeahhhAHHHHahhhh, c'mon
(yeahhhAHHHHahhhh)
And say hoe-oh (hoe-oh) hoe-oh (hoe-oh)
Say yo baby, yo baby, yo
(Yo baby, yo baby, yo!)
And just throw your hands in the air
And wave em like you just don't care
If you're gettin cash money and not welfare
Somebody say, ooh yeah! (ooh yeah!)
Oooh yeah! (ooh yeah)
Apollo Theater, I love y'all
Peace!",eastcoast
8,I Get the Job Done,330533,33,76,It's A Big Daddy Thing,1,False,9,1989,Big Daddy Kane,0.842,0.686,6,-11.672,0,0.138,0.0337,8.17e-06,0.0526,0.785,113.12,4,"[Kane] Hey yo Teddy
[Riley] Yo
[Kane] I ran into a young lady Maliya last night
[Riley] Word?
[Kane] Must have been her husband's payday
[Riley] Heheh
[Kane] because she bought me this here brand new
Diamond link that you see me with on
[Riley] Mmm
[Kane] Smooth, you knowhatI'msayin? You know why?
[Riley] Why Kane?
[Kane] Cause I get the job done

[Hook x2]
""I work"" (x3)
""I work.. baby!""

[Verse 1: Big Daddy Kane]
The question at hand, is how do I love thee?
I count the ways but girls don't shove me
One by one you can come and caress me
Undress and molest me but you can't posess me
Because I love a young lady that's beautiful
But one that's smart for me, is more suitable
In other words, to make it simple and plain
You gotta have a brain in order to be Ms. Kane
But in the case of not becomin my lady
I take em eight to eighty, dumb crippled and crazy
Crisp and clean with no caffeine
And a pair of spandex or either tight jeans
Couldn't believe the ones with the Chinese cuts
But I'll take 'em with the weave hangin down to they butts
And if you step up in a large sum
Like Martin Luther King, I Shall Overcome
I get the job done

[Hook]

[Verse 2: Big Daddy Kane]
Some of you ladies make moves too quick
And settle down, without havin a large pick
Rushed into becoming some poohbutt's wife
And no longer do you enjoy, the married life
Well, I let you know this is a brand new year
So never fear, the Big Daddy is here
To do things in places your husband wouldn't
And do certain things he probably just couldn't
Let me sneak into your life, like a thief in the night
Lick your body all over and squeeze you real tight
Nibble all over your ear and give your back a massage
You'll say, ""Oooh I like it,"" just like DeBarge (how large)
Smooth and mild I'll make you smile, honey child
Then hit the lights and get buckwild
And when I turn her back on, you'll have to say
Like Calgon, please take me away
So when your main course is doin nothin for ya
Just look at me as a tasty side order
That came into your life and brought a thrill
Cause any husband won't, I'm a neighbor who will, get the job done..

[Hook]

T.R., take it to the bridge, uhh!

[Verse 3: Big Daddy Kane]
Here's a perfect description of me
Six foot one, and dark and lovely
And if they're sayin black is beautiful, it's true not phony
I'm Brown-er than Bobby so won't you be my +Tenderoni+
And get a whiff of this nymphomaniac
An up-to-date mack that's ready to attack
And prove that I'm a pro and far from a rookie
Ain't no hair on my chest, but I'm one tough cookie
Whoever said you had to be one-hundred percent
Masculine in order to be in?
I'd rather be more subtle and smooth and SOOTH
Girl, you won't disapprove
And I promise that you'll never forget
Hmmmmmmmmmmm, now what's a title to fit me?
A champ like Tyson, a Captain like Kirk, no
Employee of the Month, cause yo, I do work
The K-A-N-E is on the J-O-B
An expert, cause I get it D-O-N-E
So lights, camera, action - all hail the one!
That gets the job done

[Hook]",eastcoast
9,Ain't No Stoppin' Us Now,201973,21,76,It's A Big Daddy Thing,1,False,10,1989,Big Daddy Kane,0.804,0.512,6,-15.022,1,0.203,0.00387,6.04e-05,0.147,0.724,112.849,4,"[Produced by Prince Paul]

[Verse 1]
Here we go, here we go on the smooth side
Let's take a ride in stride and I'm the guide
With the source, and of course
I don't wanna be the king or boss, I just wanna get my point across
'Cause it's time to organize and open your eyes
Realize, we on the rise
To the climax, time to take charge
Whoever said we can't live large?
To seek out fortune without distortion
And stop livin' for just a small portion
There is a move to make, we gotta take a chance to break
All chains become awake
Cause this is the new way, to be proud and brave
And I ain't goin' out like a slave
In eighty-nine, I'm livin' like a champ
Step out my face, talkin' 'bout a food stamp
Child please, put it at ease
Freeze, it's time to get paid in times like these
We can't take shorts or take a loss
So take it from the Kane and go for yours, because

[Verse 2]
There, comes a time, where we can't be in the rear
We gotta step up front, to get our share
Make the change, cause we're not inferior
For example, there was a black Ms. America
Let's start to do for ourself
We can't depend on no one else or the board of health
So hold your own or else you're gonna find
That if you play off of crime you go out like Aunt Jemima
We gotta put it in overdrive and strive to survive
To stay alive, that's the reason I've
Came to, motivate us to the length
Effort of strength makes you grow inch by inch
Takin' no mediums or small at all
We gotta walk not crawl or else take a fall
What used to be just hopes and thoughts
Are now in effect, and we can't take shorts, because

[Interlude]
Swing on that right there, pump it up, here we go
Uh-huh, uh-huh, pump it up, here we go
One more thing

[Verse 3]
Let's unite together, we can't sever never
No matter what or whatever
Because we need unity to find justice
Just I see equality so bust this
Take a stand and command to demand what's grand
I know we can if we just understand
The true way of livin' that was really meant for us
So one more time, kick the chorus!

[Outro]
Ah keep it goin y'all
A Prince Paul, rulin' em all y'all
A Prince Paul, schoolin' em all y'all
And Tony, Tony, Tony, Tony
And Tony Tone never leavin' the girls alone
Tony Tone never leavin' the girls alone
And you don't stop, and you don't stop
And you don't stop, and you don't stop",eastcoast
